2019-10-26 22:24:57 IST,108,44.30,49.50
2019-10-26 22:26:02 IST,109,48.10,53.60
2019-10-26 22:27:08 IST,110,44.00,48.70
2019-10-26 22:29:18 IST,111,44.40,52.20
2019-10-26 22:31:27 IST,112,40.90,45.70
2019-10-26 22:33:34 IST,113,36.80,40.80
2019-10-26 22:35:24 IST,114,41.80,46.60
2019-10-26 22:37:17 IST,115,42.10,50.80
2019-10-26 22:39:10 IST,116,36.30,43.10
2019-10-26 22:45:26 IST,117,35.80,44.90
2019-10-26 22:45:44 IST,118,36.30,52.10
2019-10-26 22:46:01 IST,119,36.00,51.20
2019-10-26 22:46:18 IST,120,35.60,50.10
2019-10-26 22:46:36 IST,121,35.70,49.30
2019-10-26 22:46:54 IST,122,35.80,48.10
2019-10-26 22:49:02 IST,123,31.70,34.70
2019-10-26 22:51:11 IST,124,36.40,40.10
2019-10-26 22:53:22 IST,125,35.00,39.90
2019-10-26 22:55:32 IST,126,34.30,38.20
2019-10-26 22:57:43 IST,127,30.60,34.10
2019-10-26 22:59:54 IST,128,30.60,33.70
2019-10-26 23:02:04 IST,129,29.50,33.00
2019-10-26 23:04:18 IST,130,28.20,31.10
2019-10-26 23:15:47 IST,131,36.50,47.60
2019-10-26 23:17:57 IST,132,30.00,36.80
2019-10-26 23:20:05 IST,133,30.60,33.90
2019-10-26 23:22:15 IST,134,29.60,33.00
2019-10-26 23:24:40 IST,135,28.90,31.70
2019-10-26 23:26:50 IST,136,35.60,39.40
2019-10-26 23:28:58 IST,137,29.20,33.20
2019-10-26 23:31:07 IST,138,28.90,32.00
2019-10-26 23:33:16 IST,139,27.50,31.90
2019-10-26 23:48:43 IST,140,24.50,42.90
2019-10-26 23:49:01 IST,141,25.50,44.20
2019-10-26 23:49:17 IST,142,25.20,41.30
2019-10-26 23:49:35 IST,143,26.40,41.50
2019-10-26 23:49:51 IST,144,28.50,41.10
2019-10-26 23:50:08 IST,145,28.10,38.80
2019-10-26 23:52:12 IST,146,33.90,37.90
2019-10-26 23:54:19 IST,147,34.80,40.40
2019-10-26 23:56:27 IST,148,35.60,40.70
2019-10-26 23:58:35 IST,149,34.20,41.20
2019-10-27 00:00:48 IST,150,34.30,41.10
2019-10-27 00:02:59 IST,151,35.00,43.90
2019-10-27 00:05:04 IST,152,31.30,44.50
2019-10-27 00:07:20 IST,153,33.10,36.80
2019-10-27 00:20:30 IST,154,26.70,29.60
2019-10-27 00:20:51 IST,155,26.70,29.60
2019-10-27 00:21:10 IST,156,27.10,30.00
2019-10-27 00:21:28 IST,157,27.40,30.30
2019-10-27 00:21:47 IST,158,27.50,30.40
2019-10-27 00:22:05 IST,159,27.80,30.70
2019-10-27 00:24:16 IST,160,28.50,35.60
2019-10-27 00:29:58 IST,161,24.50,27.10
2019-10-27 00:32:05 IST,162,20.00,22.80
2019-10-27 00:34:14 IST,163,19.80,22.10
2019-10-27 00:36:23 IST,164,18.20,20.10
2019-10-27 00:38:32 IST,165,19.20,21.10
2019-10-27 00:40:38 IST,166,16.30,18.20
2019-10-27 00:43:34 IST,167,16.90,23.00
2019-10-27 00:45:56 IST,168,15.70,17.10
2019-10-27 00:48:19 IST,169,17.30,19.10
2019-10-27 00:50:30 IST,170,16.20,17.70
2019-10-27 00:52:40 IST,171,15.70,17.10
2019-10-27 21:15:09 IST,172,102.60,113.70
2019-10-27 21:15:27 IST,173,105.00,116.00
2019-10-27 21:15:59 IST,174,107.80,119.20
2019-10-27 21:16:19 IST,175,107.60,119.00
2019-10-27 21:16:36 IST,176,109.00,120.50
2019-10-27 21:16:55 IST,177,108.20,119.90
2019-10-27 21:21:18 IST,178,128.40,141.10
2019-10-27 21:23:26 IST,179,114.60,126.30
2019-10-27 21:25:59 IST,180,104.50,114.60
2019-10-27 21:28:35 IST,181,100.50,110.60
2019-10-27 21:31:06 IST,182,103.30,114.20
2019-10-27 21:33:14 IST,183,98.00,108.40
2019-10-27 21:40:17 IST,184,22.90,25.30
2019-10-27 21:40:35 IST,185,23.00,25.40
2019-10-27 21:40:54 IST,186,24.50,26.90
2019-10-27 21:41:11 IST,187,24.30,26.70
2019-10-27 21:41:30 IST,188,24.10,26.40
2019-10-27 21:41:48 IST,189,24.90,27.20
2019-10-27 21:43:55 IST,190,27.30,30.00
2019-10-27 21:46:00 IST,191,28.60,31.20
2019-10-27 21:48:09 IST,192,25.20,27.70
2019-10-27 21:50:14 IST,193,27.30,30.40
2019-10-27 21:52:20 IST,194,27.60,30.20
2019-10-27 21:54:32 IST,195,28.00,30.70
2019-10-27 21:56:41 IST,196,27.30,30.20
2019-10-27 21:58:48 IST,197,29.60,32.70
2019-10-27 22:05:19 IST,198,158.60,174.80
2019-10-27 22:05:37 IST,199,161.10,177.20
2019-10-27 22:05:54 IST,200,161.20,176.90
2019-10-27 22:06:12 IST,201,160.20,175.80
2019-10-27 22:06:30 IST,202,164.60,180.90
2019-10-27 22:06:48 IST,203,166.30,183.20
2019-10-27 22:08:54 IST,204,180.80,197.50
2019-10-27 22:11:03 IST,205,188.90,207.20
2019-10-27 22:13:13 IST,206,179.60,197.40
2019-10-27 22:15:23 IST,207,178.50,197.20
2019-10-27 22:17:33 IST,208,182.00,199.90
2019-10-27 22:19:42 IST,209,198.00,217.40
2019-10-27 22:21:54 IST,210,192.70,210.40
2019-10-27 22:24:01 IST,211,202.60,221.70
2019-10-27 22:30:14 IST,212,198.20,221.50
2019-10-27 22:30:32 IST,213,212.50,236.00
2019-10-27 22:30:51 IST,214,215.80,239.10
2019-10-27 22:31:08 IST,215,219.40,242.90
2019-10-27 22:31:26 IST,216,218.00,241.10
2019-10-27 22:31:44 IST,217,218.60,241.90
2019-10-27 22:32:36 IST,218,218.40,241.80
2019-10-27 22:33:55 IST,219,247.60,272.00
2019-10-27 22:36:01 IST,220,238.70,264.40
2019-10-27 22:38:11 IST,221,229.60,252.80
2019-10-27 22:40:21 IST,222,242.40,268.50
2019-10-27 22:42:32 IST,223,238.10,262.50
2019-10-27 22:44:40 IST,224,232.20,254.80
2019-10-27 22:45:14 IST,225,232.50,255.90
2019-10-27 22:46:51 IST,226,239.30,263.20
2019-10-27 22:49:01 IST,227,246.60,271.10
2019-10-27 22:55:13 IST,228,292.80,323.60
2019-10-27 22:55:30 IST,229,308.00,341.10
2019-10-27 22:55:47 IST,230,309.90,342.40
2019-10-27 22:56:05 IST,231,313.70,347.00
2019-10-27 22:56:23 IST,232,319.00,352.10
2019-10-27 22:56:40 IST,233,324.40,357.50
2019-10-27 22:58:44 IST,234,383.90,419.90
2019-10-27 23:00:48 IST,235,304.20,335.30
2019-10-27 23:02:58 IST,236,306.80,337.30
2019-10-27 23:04:22 IST,237,316.90,348.30
2019-10-27 23:04:40 IST,238,322.30,354.60
2019-10-27 23:05:29 IST,239,319.10,350.60
2019-10-27 23:06:35 IST,240,325.80,358.40
2019-10-27 23:07:58 IST,241,339.00,372.80
2019-10-27 23:10:07 IST,242,349.40,384.10
2019-10-27 23:10:40 IST,243,344.10,379.10
2019-10-27 23:12:14 IST,244,371.20,407.30
2019-10-27 23:12:48 IST,245,438.40,480.50
2019-10-27 23:14:27 IST,246,437.60,479.70
2019-10-27 23:15:02 IST,247,432.60,475.10
2019-10-27 23:16:40 IST,248,430.70,472.50
2019-10-27 23:22:21 IST,249,317.00,349.60
2019-10-27 23:22:39 IST,250,308.50,341.70
2019-10-27 23:22:55 IST,251,312.70,346.40
